"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000121152",76.6903709567495,-2.35861505995076,0.421393835475489,-5.59717504478766,2.17872702127451e-08,1.08990397005338e-06,"NCAPH","23397"
"ENSG00000111863",70.4721048323171,-2.39752411016407,0.429918141764613,-5.57669909049046,2.45125341824587e-08,1.21680219681725e-06,"ADTRP","84830"
"ENSG00000156127",169.870514759694,-2.44666488910546,0.439563191466408,-5.56612777549285,2.60462285753305e-08,1.28699481043126e-06,"BATF","10538"
"ENSG00000100055",1351.72258013132,-2.21913476239184,0.398952342464534,-5.56240564645668,2.66080901944506e-08,1.30874487532644e-06,"CYTH4","27128"
"ENSG00000232810",92.9568977238904,-4.0124971663548,0.722939344676855,-5.55025424456368,2.85254445556087e-08,1.39243872016833e-06,"TNF","7124"
"ENSG00000183813",147.897819900462,-3.63584947564754,0.655918160206105,-5.5431450083728,2.97086631236416e-08,1.44800562590245e-06,"CCR4","1233"
"ENSG00000160224",54.0323276768894,-3.37371581197666,0.608782437488865,-5.54174300082099,2.99475617540229e-08,1.45744800536245e-06,"AIRE","326"
"ENSG00000154839",26.7586609845166,-2.56352422629421,0.462738023871926,-5.53990399328785,3.02637514062221e-08,1.47061777541139e-06,"SKA1","220134"
"ENSG00000174255",90.9249694995018,-3.49513267522636,0.630940336724022,-5.53956130523186,3.03230283849483e-08,1.47128245694548e-06,"ZNF80","7634"
"ENSG00000173762",528.240024755649,-2.47030653919119,0.446368357415372,-5.53423310177076,3.12593025681144e-08,1.5121629035424e-06,"CD7","924"
"ENSG00000105967",382.394838550971,-2.22495993111421,0.402516039797367,-5.52763048209032,3.24584804257675e-08,1.56314228271316e-06,"TFEC","22797"
"ENSG00000152270",373.704998923318,-2.56744492781078,0.464963702331055,-5.5218179718957,3.35509976317892e-08,1.61179401877477e-06,"PDE3B","5140"
"ENSG00000197540",144.502403351622,-2.57566783528993,0.466460668074762,-5.52172564928265,3.35686351148778e-08,1.61179401877477e-06,"GZMM","3004"
"ENSG00000012779",1314.57491232177,-2.31836469112742,0.420303590943479,-5.51592882164831,3.46942666358651e-08,1.6608979336392e-06,"ALOX5","240"
"ENSG00000180535",31.9484319106726,-2.96422269526482,0.538913094729051,-5.50037236848946,3.78990006244162e-08,1.80627644630342e-06,"BHLHA15","168620"
"ENSG00000163564",462.979186665697,-3.16294919776717,0.575466111965285,-5.49632572970339,3.87785941548385e-08,1.84359860193228e-06,"PYHIN1","149628"
