"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000143228",67.5209999015166,-2.27735231220122,0.429531245051207,-5.30194796872047,1.14573499857628e-07,1.49787107380242e-05,"NUF2","83540"
"ENSG00000198520",248.210335682507,-2.29717584664967,0.434223216344187,-5.29031097413459,1.22108564009783e-07,1.57546708831138e-05,"ARMH1","339541"
"ENSG00000135426",393.483636393847,-2.4834778871913,0.46941341678488,-5.29059843282965,1.21916785138923e-07,1.57546708831138e-05,"TESPA1","9840"
"ENSG00000187912",94.1000052038897,-4.19441894268842,0.792697394467394,-5.29132424549801,1.21433853166183e-07,1.57546708831138e-05,"CLEC17A","388512"
"ENSG00000147168",1509.04935396352,-2.37864520964832,0.451763405958179,-5.26524543218208,1.40002194208828e-07,1.78297621986812e-05,"IL2RG","3561"
"ENSG00000133105",15.2542229852768,4.75754432606471,0.903961830879866,5.26299248878018,1.41729371028329e-07,1.79722574952919e-05,"RXFP2","122042"
"ENSG00000117650",31.606704286899,-3.00088882048771,0.572904877624889,-5.23802281615859,1.62306001118668e-07,2.03198860553058e-05,"NEK2","4751"
"ENSG00000146285",276.031666270221,-2.51538392661803,0.480831797159836,-5.23131777364939,1.68305896123362e-07,2.06868695519963e-05,"SCML4","256380"
"ENSG00000188820",94.8071993748651,-2.03278455413,0.38852460951543,-5.2320612500333,1.67630182575469e-07,2.06868695519963e-05,"CALHM6","441168"
"ENSG00000131401",548.48511046198,-2.85640221434067,0.546334387866769,-5.22830390650284,1.71072145777672e-07,2.08863537981285e-05,"NAPSB","256236"
"ENSG00000104783",669.151975301816,-2.58887991221486,0.495683100891829,-5.22285288232938,1.76187366289037e-07,2.14223535982547e-05,"KCNN4","3783"
"ENSG00000024526",36.1987784298803,-2.61230480842786,0.500302974736047,-5.22144568459957,1.77531702146286e-07,2.14973429164515e-05,"DEPDC1","55635"
"ENSG00000103522",159.695348923385,-2.70377325215063,0.517944633940081,-5.22019743999012,1.78732480853728e-07,2.1545590472787e-05,"IL21R","50615"
