"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000142657",5608.71636801759,-0.0117642985503865,0.229355551745667,-0.0512928440617474,0.959092170211841,0.995969958564567,"PGD","5226"
"ENSG00000175279",648.076675346162,0.25738528345984,0.168215617870553,1.53009147853267,0.125994087235746,0.800008124622,"CENPS","378708"
"ENSG00000241563",84.2076855649513,0.319871730242806,0.216950307925852,1.47440090452478,0.140373681066122,0.818623345135343,"CORT","1325"
"ENSG00000160049",1996.47337148229,0.114596242482498,0.136026189682564,0.842457197028927,0.399532088807612,0.923675228594207,"DFFA","1676"
"ENSG00000142655",1353.77771414141,0.0303349874719663,0.128694503840569,0.235713154538023,0.813655261638766,0.98722380446456,"PEX14","5195"
"ENSG00000130940",921.300457465256,-0.191162970176792,0.193583531945306,-0.987496034687506,0.323399525883435,0.903150967467829,"CASZ1","54897"
"ENSG00000175262",43.1235093742337,0.471277777715994,0.39577163641339,1.19078209339827,0.233739140308393,0.872266794036278,"C1orf127","148345"
"ENSG00000120948",13586.0762840451,0.0351216544765621,0.0844868661003869,0.41570549480236,0.677625519946261,0.973600642498164,"TARDBP","23435"
"ENSG00000009724",283.212498345063,-0.0296001400894275,0.337156093472246,-0.0877935788868193,0.930040741365576,0.992782209920807,"MASP2","10747"
"ENSG00000116649",2125.27530637865,-0.207056684258323,0.255131414294007,-0.811568754993517,0.41703912592805,0.928338583189193,"SRM","6723"
"ENSG00000171824",4354.96593589367,-0.0372654576102891,0.107356036140081,-0.347120282660812,0.728500956416169,0.977618296713073,"EXOSC10","5394"
"ENSG00000230337",3.70358853163853,0.727857156616314,0.540008920432719,1.34786135761066,0.177702978775084,0.840747143293214,"EXOSC10-AS1","105376736"
"ENSG00000198793",4770.45197074371,0.0218102434925695,0.149481142311411,0.145906320725946,0.883995341774675,0.990910977468597,"MTOR","2475"
"ENSG00000171819",55.2376125456791,-0.55145568774124,0.555987913876816,-0.991848336946799,0.321271514174995,0.901880110006119,"ANGPTL7","10218"
"ENSG00000120942",1010.56560454564,-0.101723120952975,0.183495948611892,-0.554361672410146,0.579331351001415,0.960785538932694,"UBIAD1","29914"
"ENSG00000204624",19.8934614368029,-0.343057083904698,0.39348626519551,-0.871840046905434,0.383295644080774,0.919670730493887,"DISP3","57540"
"ENSG00000116661",679.173309628743,0.375877593194053,0.260291851210943,1.44406208433102,0.148721512251391,0.824202533917879,"FBXO2","26232"
"ENSG00000132879",4670.35260528192,0.101054038966472,0.14273695694369,0.70797389218784,0.478961470594643,0.942741286519488,"FBXO44","93611"
"ENSG00000116663",536.268966624288,-0.332665247126533,0.189360186699375,-1.75678558901437,0.078954362343849,0.739539474763164,"FBXO6","26270"
"ENSG00000116670",810.583722104913,-0.123726346396625,0.202453933701919,-0.611133328625724,0.541111317018436,0.956873903388825,"MAD2L2","10459"
"ENSG00000162490",11.9946874407106,-0.156556749744362,0.433575377398995,-0.361083119349491,0.718037311993329,0.976710575947465,"DRAXIN","374946"
"ENSG00000177674",2066.21893098066,0.0117172176545029,0.124002915901465,0.0944914687636353,0.92471875906493,0.992715944590599,"AGTRAP","57085"
"ENSG00000215910",2.82565268788832,0.569825345113363,0.756370167673436,0.753368349873082,0.451228596442874,0.937038030999876,"C1orf167","284498"
"ENSG00000177000",3926.94556439512,-0.0541888148427903,0.167419845275963,-0.323670200229067,0.746187734124912,0.97777375906321,"MTHFR","4524"
"ENSG00000011021",4338.37347056754,-0.120756354254643,0.129453906558122,-0.932813520003167,0.350916259376356,0.912753816936511,"CLCN6","1185"
"ENSG00000175206",130.813588133215,-0.004308525221558,0.467950618056749,-0.0092072219916066,0.992653803518267,0.998647542568906,"NPPA","4878"
"ENSG00000120937",11.123690291079,0.68218120864525,0.89335164971947,0.763620024499276,0.44509371261487,0.934532321839039,"NPPB","4879"
"ENSG00000199347",1.82061413559979,0.256200529158309,0.926882750582182,0.276410936547678,0.782232457667985,0.982469968465395,"RNU5E-1","26829"
"ENSG00000116685",3564.82892493513,0.0806677972042333,0.0992902164464542,0.812444569981739,0.416536580472586,0.927849050561145,"KIAA2013","90231"
"ENSG00000083444",5164.35329878649,0.536001564177268,0.237172559767958,2.25996449463494,0.0238234545256706,0.530435408753174,"PLOD1","5351"
"ENSG00000116688",9474.46499765568,-0.0679511492900072,0.152592814191534,-0.445310283121949,0.656095537587397,0.972521808512771,"MFN2","9927"
"ENSG00000116691",2236.00958130887,-0.0496202314257347,0.169655515061503,-0.292476383144672,0.76992241437449,0.980344868682112,"MIIP","60672"
"ENSG00000120949",46.7422904191613,-0.869615880178865,0.42877349812199,-2.0281474577784,0.0425452005474531,0.642659178236619,"TNFRSF8","943"
"ENSG00000028137",2629.60214915888,-0.383129521317641,0.254444232541367,-1.50575046441799,0.132131243912783,0.80827116617952,"TNFRSF1B","7133"
"ENSG00000048707",10636.5390719421,-0.162259961978266,0.194445019300545,-0.834477337408513,0.404012052760617,0.92391177328678,"VPS13D","55187"
"ENSG00000239149",19.5923741379372,-0.422440012234732,0.35152203066777,-1.20174548216009,0.229462153656097,0.868850661070079,"SNORA59A","677885"
"ENSG00000162496",9378.88332228843,0.0552956163122829,0.29929322478916,0.18475398616603,0.853422000156125,0.989492928260728,"DHRS3","9249"
"ENSG00000204518",2.40063129362999,1.9199252781931,0.959432571699019,2.00110496018828,0.0453810799256251,0.655722144062152,"AADACL4","343066"
"ENSG00000157330",22.776570497533,1.43535431591933,1.24865240217873,1.14952272819468,0.250340500372584,0.878495596579122,"C1orf158","93190"
"ENSG00000179172",2.02285323166522,0.621261670256669,0.627003446084938,0.990842513124735,0.321762486606667,0.902658035442516,"HNRNPCL1","343069"
"ENSG00000162494",2.76430898977812,-0.15749880130403,0.825938012148978,-0.190690825446136,0.848767827029454,0.989252760239011,"LRRC38","126755"
"ENSG00000162493",779.889872425114,0.0345913346359171,0.350020235985621,0.0988266708023649,0.921275891910899,0.99256119545529,"PDPN","10630"
"ENSG00000116731",6132.21385635276,-0.0901030024431778,0.0948530146195835,-0.949922391023036,0.342151688597606,0.909245351215455,"PRDM2","7799"
"ENSG00000189337",1920.52105808589,0.0677592214577114,0.202978112549086,0.333825261289319,0.738511420098573,0.97777375906321,"KAZN","23254"
"ENSG00000175147",11.5824406285874,-0.819145256420681,0.379413363245069,-2.15897840132632,0.030851842621499,0.578627440525524,"TMEM51-AS1","200197"
"ENSG00000171729",529.651771350314,-0.12729081086838,0.212587695583142,-0.598768477729686,0.549327285636702,0.958345616052084,"TMEM51","55092"
"ENSG00000142621",165.677021623812,0.314749978380661,0.381522794493825,0.824983416254976,0.409381005900001,0.925941734347946,"FHAD1","114827"
